image,cot
brisc2025_train_03989_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; low noise.
Boundary: Margins mostly smooth and well-circumscribed but partially indistinct where it abuts adjacent sellar/parasellar structures with similar intensity, creating moderate contrast.
Context: Adjacent pituitary gland, cavernous sinus, sphenoid sinus, and vascular flow-voids can mimic or obscure lesion edges.
Summary: Relatively homogeneous sellar/parasellar mass with partly blurred interfaces against nearby glandular and vascular structures, complicating precise contouring."
brisc2025_train_03990_pi_co_t1,"Texture: Predominantly homogeneous, mildly heterogeneous solid signal; low noise.  
Boundary: Mostly smooth and well-circumscribed but partially indistinct where it abuts adjacent brain structures; moderate contrast with surrounding parenchyma.  
Context: Sellar/suprasellar region near cavernous internal carotid arteries, optic apparatus, and pituitary gland—similar signal tissues/vessels may mimic margins.  
Summary: Largely solid, mildly heterogeneous sellar mass with partly indistinct borders adjacent to critical vascular and pituitary/optic structures."
brisc2025_train_03991_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; moderate background noise/grain.
Boundary: Lobulated but partially indistinct margins with low contrast against adjacent sellar/parasellar tissues; edges sharper where abutting CSF/sinus air.
Context: Adjacent pituitary gland, cavernous sinuses, internal carotid flow-voids, and sphenoid sinus can mimic or obscure tumor extent.
Summary: Mildly heterogeneous sellar/parasellar mass with lobulated, partly low-contrast borders near carotid flow-voids and skull base structures, complicating segmentation."
brisc2025_train_03992_pi_co_t1,"Texture: Predominantly homogeneous, mildly heterogeneous T1 signal; low noise.
Boundary: Relatively well-defined but with partially indistinct margins due to similar intensity to adjacent parenchyma; moderate contrast.
Context: Adjacent brainstem/sellar–parasellar soft tissues and nearby CSF spaces may mimic lesion signal and confuse edges.
Summary: Mildly heterogeneous intracranial mass with partly blurred margins and moderate contrast amid complex skull-base soft tissues/CSF interfaces."
brisc2025_train_03993_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal, relatively smooth internal intensity; low noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margin due to similar intensity to adjacent gland/brain tissue; moderate contrast.  
Context: Adjacent sellar/parasellar structures (pituitary, cavernous sinus, carotid flow-voids, optic chiasm) may mimic or obscure lesion extent.  
Summary: Mildly heterogeneous sellar-region mass with partially indistinct borders near complex neurovascular anatomy, complicating precise segmentation."
brisc2025_train_03994_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild heterogeneity; low noise.
Boundary: Mostly well-defined but partially indistinct margins where it abuts adjacent parenchyma; moderate contrast against surrounding gray matter.
Context: Located near sellar/parasellar structures with similar signal (pituitary region, cavernous sinus, adjacent vessels/CSF spaces) that can mimic lesion boundary.
Summary: Mildly heterogeneous, moderately enhancing-appearing mass with partly blurred margins in the sellar/parasellar region adjacent to vessels/CSF, complicating precise segmentation."
brisc2025_train_03995_pi_co_t1,"Texture: Mildly heterogeneous, predominantly isointense–hypointense relative to adjacent brain, low internal noise.
Boundary: Margins partly indistinct with subtle contrast to surrounding parenchyma; edge appears mildly blurry rather than crisply demarcated.
Context: Adjacent basal cistern/CSF spaces and sellar–parasellar soft tissues have similar signal, risking confusion with normal structures.
Summary: Mildly heterogeneous central mass with partially ill-defined, low-contrast borders near complex sellar/basal anatomy, challenging precise segmentation."
brisc2025_train_03996_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal, mildly noisy with possible mixed intensity components.  
Boundary: Partially well-defined but with segments of indistinct, low-contrast interface against adjacent sellar/parasellar tissue.  
Context: Near cavernous carotid flow-voids, pituitary/sellar structures, and sphenoid sinus, which can mimic or obscure lesion margins.  
Summary: Heterogeneous sellar-region mass with partly blurred, low-contrast borders adjacent to vascular and pituitary structures complicating segmentation."
brisc2025_train_03997_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal variability; minimal noise.  
Boundary: Partly well-defined but locally indistinct margins with low contrast against adjacent skull-base soft tissues; some blurring likely from partial-volume.  
Context: Adjacent pituitary/sellar structures, cavernous sinus, and enhancing vascular channels can mimic tumor signal and confound separation.  
Summary: Heterogeneous skull-base mass with partially ill-defined, low-contrast borders near complex sellar/vascular anatomy, making precise segmentation challenging."
brisc2025_train_03998_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; low noise overall.  
Boundary: Lobulated lesion with partially sharp but locally indistinct margins due to similar signal to adjacent sellar/parsellar tissue; moderate contrast.  
Context: Adjacent pituitary gland/cavernous sinus structures and vascular flow-voids may mimic tumor signal and obscure margins.  
Summary: Lobulated, mildly heterogeneous sellar-region mass with partially indistinct borders near vessels and pituitary tissue, complicating precise segmentation."
brisc2025_train_03999_pi_co_t1,"Texture: Relatively homogeneous, mildly hypointense soft-tissue signal with slight internal heterogeneity; low noise.  
Boundary: Lobulated contour with partially sharp margins but focal indistinct edges due to similar intensity to adjacent sellar structures; moderate contrast.  
Context: Adjacent pituitary/sellar contents, cavernous sinus and vascular flow-voids may mimic lesion and complicate delineation.  
Summary: Lobulated, mildly heterogeneous hypointense sellar/suprasellar mass with partly indistinct margins near vascular and pituitary structures."
brisc2025_train_04000_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; low noise.
Boundary: Partly well-circumscribed but with segments of indistinct margin and moderate low-contrast interface with adjacent gray matter/cisterns.
Context: Adjacent sellar/parasellar structures (pituitary, cavernous sinus, optic apparatus) and nearby CSF spaces can mimic similar signal and obscure borders.
Summary: Mildly heterogeneous sellar-region mass with partially indistinct, low-contrast margins near complex neurovascular/CSF anatomy, making precise segmentation challenging."
brisc2025_train_04001_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal nonuniformity; minimal noise.  
Boundary: Partly well-circumscribed but with segments of indistinct, low-contrast interface to adjacent sellar/paraclival soft tissues.  
Context: Adjacent pituitary/sellar structures, cavernous sinus, and skull base marrow can appear similar in signal and confuse margins.  
Summary: Heterogeneous skull-base/sellar mass with partially blurred low-contrast borders near complex vascular/osseous anatomy, challenging precise segmentation."
brisc2025_train_04002_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; low noise.  
Boundary: Partly well-circumscribed but with segments of indistinct/blurred margins and moderate contrast to adjacent structures.  
Context: Adjacent to sellar/parasellar anatomy (pituitary region, cavernous sinus, optic apparatus) with similar soft-tissue signal that can mimic lesion extent.  
Summary: Mildly heterogeneous enhancing-appearing sellar/parasellar mass with partially indistinct margins near complex neurovascular structures, complicating precise segmentation."
brisc2025_train_04003_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal, relatively smooth internally; low noise.
Boundary: Partly indistinct margins with mild blurring and limited contrast against adjacent structures.
Context: Adjacent to sellar/parasellar tissues and vascular flow-voids, which can mimic similar intensity and confuse margins.
Summary: Mildly heterogeneous sellar-region mass with partially ill-defined borders and low contrast near vessels/normal gland."
brisc2025_train_04004_pi_co_t1,"Texture: Mildly heterogeneous, predominantly solid soft-tissue signal with slight internal intensity variation; low image noise.  
Boundary: Partly well-defined but with indistinct/blurry margins where it abuts adjacent sellar/parasellar structures; moderate contrast to background.  
Context: Close to pituitary gland, cavernous sinuses, and skull base/vascular structures that can mimic similar signal and complicate separation.  
Summary: Mildly heterogeneous sellar/parasellar mass with partially indistinct margins adjacent to vascular and pituitary anatomy, making precise segmentation challenging."
brisc2025_train_04005_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal inhomogeneity; low noise overall.  
Boundary: Margins partly indistinct with subtle contrast to adjacent sellar/parassellar tissues, causing blurry edge definition.  
Context: Adjacent normal pituitary/sellar structures, cavernous sinus components, and nearby vessels can mimic similar intensity and confuse segmentation.  
Summary: Heterogeneous sellar-region mass with partially ill-defined, low-contrast borders near vascular and pituitary structures."
brisc2025_train_04006_pi_co_t1,"Texture: Predominantly homogeneous, mildly heterogeneous internal signal; low noise.
Boundary: Margins are partially indistinct with moderate low-contrast transition to adjacent brain tissue; not spiculated.
Context: Adjacent central skull-base structures (sellar/parasellar tissues, cavernous sinus, brainstem) have similar soft-tissue signal that can mimic tumor and confuse borders.
Summary: Mildly heterogeneous soft-tissue lesion with partly blurred low-contrast margins near complex skull-base anatomy."
brisc2025_train_04007_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal granularity; low noise overall.  
Boundary: Margins partly indistinct with mild blooming/blur; variable contrast against adjacent parenchyma.  
Context: Adjacent pituitary/sellar structures (gland, stalk, cavernous sinus) and normal enhancing tissue can mimic tumor and confound separation.  
Summary: Heterogeneous sellar/suprasellar mass with partially ill-defined margins and close apposition to normal pituitary-region anatomy."
brisc2025_train_04008_pi_co_t1,"Texture: Predominantly heterogeneous, mildly inhomogeneous signal with subtle internal intensity variation; minimal noise.  
Boundary: Partly indistinct margins with mild blurring/partial-volume effects against adjacent soft tissues; moderate contrast.  
Context: Located in the sellar/parasellar region where pituitary gland, cavernous sinus, and sphenoid sinus interfaces can mimic lesion signal and confuse edges.  
Summary: Heterogeneous sellar-region mass with partially ill-defined borders blending with adjacent pituitary/parasellar structures."
brisc2025_train_04009_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; minimal noise.  
Boundary: Partly well-circumscribed but with locally indistinct margins and low contrast against adjacent parenchyma.  
Context: Adjacent to sellar/suprasellar structures (pituitary gland, cavernous sinus, sphenoid sinus) that can have similar signal and complicate separation.  
Summary: Mildly heterogeneous enhancing-appearing mass with partially blurred margins in a complex sellar/suprasellar region near vessels and sinonasal interfaces."
brisc2025_train_04010_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal mottling; limited noise/artifact.  
Boundary: Lobulated lesion with partially indistinct margins and variable contrast against adjacent brain/CSF spaces.  
Context: Adjacent to sellar/suprasellar structures and midline vasculature/ventricular CSF, which can mimic or obscure tumor signal.  
Summary: Lobulated heterogeneous midline mass with partly blurred margins and confounding nearby CSF and vascular structures."
brisc2025_train_04011_pi_co_t1,"Texture: Heterogeneous, mildly noisy; mixed iso- to hypointense signal with internal mottling/possible necrotic component.  
Boundary: Partially indistinct margins with low contrast to adjacent gray matter; edges appear mildly blurry without a clear capsule.  
Context: Adjacent midline structures (brainstem/diencephalon, ventricular CSF spaces) and normal vessels can mimic similar signal and confuse separation.  
Summary: Small heterogeneous midline lesion with low-contrast, partially ill-defined borders near complex neurovascular/CSF anatomy, making precise segmentation challenging."
brisc2025_train_04012_pi_co_t1,"Texture: Predominantly homogeneous, mildly heterogeneous solid-appearing focus; low internal noise, similar signal to adjacent gray matter (isointense–slightly hypointense).  
Boundary: Partly indistinct margins with mild partial-volume blurring; low-to-moderate contrast against surrounding basal structures.  
Context: Adjacent to sellar/suprasellar region structures (pituitary, hypothalamus, cavernous sinus/CSF spaces) with similar intensity that may confound segmentation.  
Summary: Mildly heterogeneous isointense mass with partially ill-defined edges blending with nearby sellar–suprasellar anatomy."
brisc2025_train_04013_pi_co_t1,"Texture: Predominantly homogeneous intermediate signal with mild heterogeneity; low noise.
Boundary: Partly well-circumscribed but with indistinct margins where it abuts adjacent gray matter/CSF; moderate contrast.
Context: Adjacent sellar/suprasellar structures (pituitary region, optic apparatus, cavernous ICA flow-voids) have similar intensity, risking confusion.
Summary: Moderately hyperintense, mildly heterogeneous suprasellar-type mass with partially indistinct margins near complex vascular and skull-base anatomy."
brisc2025_train_04014_pi_co_t1,"Texture: Predominantly heterogeneous solid soft-tissue signal with mild internal nonuniformity; limited noise.
Boundary: Partly well-circumscribed but with mildly indistinct margins where it abuts adjacent gray matter; moderate contrast to background.
Context: Adjacent to basal ganglia/thalami and ventricular margins with similar intensities, risking confusion with normal parenchyma and perivascular spaces.
Summary: Heterogeneous parenchymal mass with partially indistinct borders in deep brain near ventricles, making margin separation from surrounding tissue challenging."
brisc2025_train_04015_pi_co_t1,"Texture: Mildly heterogeneous, predominantly hypointense soft-tissue signal; slight noise and partial-volume effects.  
Boundary: Partly indistinct margins with low contrast against adjacent sellar/parasuprasellar tissues; edges locally sharp where abutting CSF spaces.  
Context: Surrounding pituitary/sellar structures, cavernous sinus/vascular flow-voids and sphenoid sinus may mimic lesion intensity and confuse borders.  
Summary: Mildly heterogeneous hypointense sellar-region mass with partially blurred low-contrast margins adjacent to complex vascular and pituitary anatomy."
brisc2025_train_04016_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue intensity with mild internal heterogeneity; low noise overall.  
Boundary: Partly well-circumscribed but with indistinct/blurred margins where it abuts adjacent enhancing structures; moderate contrast.  
Context: Adjacent to sella/parasellar structures (pituitary gland, cavernous sinus, suprasellar cistern and vessels) with similar signal that may mimic lesion tissue.  
Summary: Mildly heterogeneous parasellar mass with partially indistinct margins amid nearby glandular tissue and vessels, complicating separation."
brisc2025_train_04017_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild heterogeneity; low noise.
Boundary: Relatively smooth contour but partially indistinct margins with adjacent enhancing structures; moderate contrast.
Context: Abuts sellar/parasellar region where pituitary gland, cavernous sinuses, and skull base can mimic similar signal/enhancement.
Summary: Mildly heterogeneous sellar/parasellar mass with partly blurred margins and potential confusion with adjacent pituitary and cavernous sinus tissues."
brisc2025_train_04018_pi_co_t1,"Texture: Predominantly heterogeneous, mildly inhomogeneous signal with subtle internal variation; low noise.  
Boundary: Partly well-circumscribed but with segments of indistinct/blurred margins and moderate contrast to adjacent brain; interface appears partially infiltrative.  
Context: Adjacent sellar/suprasellar structures, vessels, and CSF spaces can mimic similar intensity and complicate separation from normal tissue.  
Summary: Heterogeneous intracranial mass with partially indistinct margins and moderate contrast near complex sellar anatomy and vascular/CSF interfaces."
brisc2025_train_04019_pi_co_t1,"Texture: Predominantly homogeneous to mildly heterogeneous soft-tissue signal; minimal internal noise/artifact.  
Boundary: Partially well-circumscribed but with segments of indistinct, low-contrast margins blending with adjacent sellar/paracavernous tissues.  
Context: Adjacent pituitary/sellar region, cavernous sinus and vascular flow-voids can mimic lesion tissue and complicate separation.  
Summary: Mildly heterogeneous mass with partly blurred, low-contrast margins in the sellar region near vascular/parasellar structures."
brisc2025_train_04020_pi_co_t1,"Texture: Predominantly heterogeneous, mildly inhomogeneous signal with subtle internal variation; minimal noise.  
Boundary: Partly sharp but with segments of indistinct margin and low-contrast blending into adjacent gray matter; no spiculations.  
Context: Adjacent ventricular CSF spaces and deep gray nuclei show similar grayscale, risking confusion at interfaces.  
Summary: Heterogeneous intra-axial mass with partially indistinct low-contrast margins abutting CSF spaces and deep nuclei, making edge delineation challenging."
brisc2025_train_04021_pi_co_t1,"Texture: Predominantly heterogeneous soft?tissue signal with mild internal variation; minimal noise.  
Boundary: Partly well-circumscribed but with segments of indistinct, low?contrast margins against adjacent gray matter/CSF spaces.  
Context: Adjacent to sellar/suprasellar structures and ventricles/basal cisterns with similar intensity, risking confusion with pituitary/brainstem contours.  
Summary: Heterogeneous central mass with partially blurred, low?contrast edges near complex skull?base anatomy complicating precise segmentation."
brisc2025_train_04022_pi_co_t1,"Texture: Predominantly heterogeneous signal with mild internal complexity; low noise overall.  
Boundary: Margins partly well-defined but become indistinct where signal blends with adjacent parenchyma; moderate contrast, focal blurring.  
Context: Adjacent midline skull-base/sellar structures and vascular/CSF spaces may mimic similar intensity and confuse separation.  
Summary: Heterogeneous midline mass with partially indistinct, moderately low-contrast borders near complex skull-base anatomy and vessels."
brisc2025_train_04023_pi_co_t1,"Texture: Predominantly heterogeneous solid-appearing mass with mixed signal intensity; mild background noise typical of MRI.  
Boundary: Lobulated contour with partly ill-defined margins; moderate contrast to adjacent parenchyma but some blending at the interface.  
Context: Adjacent to deep midline structures (basal ganglia/thalamus region) and nearby CSF spaces/vessels that can mimic similar intensity and hinder edge detection.  
Summary: Heterogeneous lobulated intracranial mass with partially indistinct margins near deep gray matter and CSF/vessels, making boundary delineation challenging."
brisc2025_train_04024_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; minimal image noise.  
Boundary: Lobulated margins with partially indistinct edges, showing low contrast against adjacent sellar/suprasellar soft tissues.  
Context: Abuts pituitary gland/cavernous sinus region and optic chiasm region; nearby vessels/sinuses may mimic enhancing tissue and confuse segmentation.  
Summary: Mildly heterogeneous, lobulated sellar/suprasellar mass with partially blurred low-contrast margins adjacent to critical neurovascular structures."
brisc2025_train_04025_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with relatively smooth internal appearance; low visible noise.  
Boundary: Partly well-circumscribed but with segments of indistinct margin due to similar signal to adjacent pituitary/cavernous sinus tissues; moderate contrast.  
Context: Adjacent enhancing skull base structures (pituitary gland, cavernous sinus, sphenoid sinus mucosa and vessels) may mimic lesion signal and confound borders.  
Summary: Mildly heterogeneous sellar/suprasellar mass with partially indistinct margins in a complex skull-base region with nearby glandular and vascular structures."
brisc2025_train_04026_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; low noise.
Boundary: Lobulated contour with partially indistinct margins; moderate contrast to adjacent brain but some edge blurring at interfaces.
Context: Adjacent to skull base/sellar–parasellar structures and vascular/CSF spaces that have similar intensity and can mimic lesion boundary.
Summary: Lobulated mildly heterogeneous mass with partially ill-defined margins near complex skull-base anatomy and vessels, making edges difficult to delineate."
brisc2025_train_04027_pi_co_t1,"Texture: Predominantly heterogeneous, mildly noisy, with mixed signal intensity suggesting solid component with possible cystic/necrotic areas.  
Boundary: Partly well-circumscribed but with locally indistinct/blurred margins and low contrast against adjacent gray matter.  
Context: Adjacent ventricles, basal cisterns, and skull base soft tissues can mimic similar intensity and confuse lesion–CSF/meningeal interfaces.  
Summary: Heterogeneous mixed-signal mass with partially ill-defined margins in a complex CSF/meningeal neighborhood, making edge delineation challenging."
brisc2025_train_04028_pi_co_t1,"Texture: Predominantly homogeneous solid soft-tissue signal with mild internal heterogeneity; minimal noise.  
Boundary: Relatively well-circumscribed but partially indistinct margins where it abuts adjacent sellar/parasellar tissues; moderate contrast to surrounding brain.  
Context: In the sellar/parasellar region, close to pituitary gland, cavernous sinus and sphenoid sinus interfaces that can mimic lesion signal and obscure edges.  
Summary: Mostly homogeneous sellar-region mass with mildly heterogeneous core and partially indistinct margins near complex skull-base structures."
brisc2025_train_04029_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal with mild internal heterogeneity; minimal noise.  
Boundary: Fairly well-circumscribed but partly indistinct margins where it abuts adjacent sellar/suprasellar structures; moderate contrast with brain parenchyma.  
Context: Nearby pituitary gland, cavernous sinus, and enhancing vascular structures can mimic lesion signal and complicate separation.  
Summary: Mildly heterogeneous sellar-region mass with partially indistinct margins adjacent to pituitary/vascular anatomy, posing boundary-confusion for segmentation."
brisc2025_train_04030_pi_co_t1,"Texture: Heterogeneous soft-tissue signal with mild internal intensity variation; minimal noise.  
Boundary: Partly well-defined but irregular/lobulated margins with segments of indistinct interface and moderate contrast to adjacent parenchyma.  
Context: Abuts central skull-base/sellar structures and adjacent brain tissue, which can mimic similar signal and complicate separation from normal anatomy.  
Summary: Lobulated heterogeneous mass with partially blurred margins near complex skull-base anatomy, making precise contouring challenging."
brisc2025_train_04031_pi_co_t1,"Texture: Predominantly heterogeneous signal with mixed intensity and mild image noise.  
Boundary: Partly indistinct/blurred margins with locally low contrast against adjacent brain parenchyma; no spiculated edge.  
Context: Adjacent skull base/sellar structures and vascular flow-voids can mimic similar intensity, risking leakage into normal tissue.  
Summary: Heterogeneous intracranial mass with partially ill-defined low-contrast borders near complex skull-base anatomy and vessels, making precise delineation challenging."
brisc2025_train_04032_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue intensity with mild heterogeneity; low noise.  
Boundary: Partly indistinct, mildly irregular margins with low contrast against adjacent enhancing structures; some sharp interfaces.  
Context: Adjacent to cavernous sinus/sellar region with enhancing dura and vascular flow-voids that can mimic lesion signal.  
Summary: Mildly heterogeneous enhancing mass with partially ill-defined margins in a vessel- and dura-rich region, making separation from normal enhancement difficult."
brisc2025_train_04033_pi_co_t1,"Texture: Mildly heterogeneous, predominantly hypointense/iso-intense soft-tissue signal; minimal internal noise.  
Boundary: Partly indistinct with mildly blurry margins; local low contrast against adjacent skull-base soft tissues/sellar structures.  
Context: Adjacent pituitary/suprasellar anatomy, cavernous sinus vessels, and sphenoid sinus interfaces may mimic lesion signal and complicate separation.  
Summary: Mildly heterogeneous skull-base lesion with partially ill-defined, low-contrast margins near complex sellar/cavernous sinus anatomy and vessels."
brisc2025_train_04034_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal intensity variation; minimal noise.  
Boundary: Partly well-defined but with segments of indistinct, low-contrast margins blending with adjacent enhancing sellar/parasellar tissues.  
Context: Adjacent pituitary gland, cavernous sinus/parasellar dura and vascular structures can mimic similar enhancement and complicate separation.  
Summary: Heterogeneously enhancing sellar/parasellar mass with partially ill-defined low-contrast borders near complex glandular and vascular anatomy."
brisc2025_train_04035_pi_co_t1,"Texture: Heterogeneous solid-appearing lesion with mixed signal intensity and mild intralesional noise.  
Boundary: Partly ill-defined, irregular margins with areas of low contrast against adjacent brain parenchyma; some sharper interfaces where CSF/air spaces abut.  
Context: Adjacent sellar/parasellar structures (pituitary, cavernous sinus, sphenoid sinus/CSF spaces) have similar intensities and complex anatomy that can mimic lesion edges.  
Summary: Irregular heterogeneous mass with partially indistinct margins in the parasellar region, blending with nearby soft tissues and CSF/air interfaces."
brisc2025_train_04036_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal, intermediate intensity with subtle internal variation; low noise.  
Boundary: Partially well-defined but locally indistinct margins with mild low contrast against adjacent sellar/parasellar tissues.  
Context: Adjacent pituitary gland, cavernous sinus, sphenoid sinus mucosa, and enhancing vascular structures can mimic lesion signal and obscure edges.  
Summary: Mildly heterogeneous parasellar mass with partially blurred, low-contrast margins near pituitary/vascular structures, making separation from surrounding tissues challenging."
brisc2025_train_04037_pi_co_t1,"Texture: Predominantly solid, mildly heterogeneous signal with slight internal mottling; minimal noise.
Boundary: Partly well-circumscribed but with segments of indistinct margin and low contrast against adjacent parenchyma; no obvious spiculation.
Context: Adjacent to complex skull-base/sellar anatomy with vascular/CSF spaces and enhancing soft tissues that can mimic tumor signal.
Summary: Mildly heterogeneous solid lesion with partially indistinct, low-contrast margins near skull-base structures, making separation from vessels/CSF challenging."
brisc2025_train_04038_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal, relatively low internal noise.  
Boundary: Partly well-circumscribed but with subtly indistinct margins and low contrast against adjacent enhancing tissue.  
Context: In the sellar/parasellar region where pituitary gland, cavernous sinus, and adjacent vessels have similar intensity, risking confusion.  
Summary: Mildly heterogeneous sellar mass with low-contrast, partially indistinct borders near pituitary/cavernous sinus structures complicating segmentation."
brisc2025_train_04039_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal without obvious necrosis; low noise.
Boundary: Partly well-circumscribed but with mildly indistinct margins where it blends with adjacent sellar/parasellar tissues; moderate contrast.
Context: Adjacent pituitary/sellar structures, cavernous sinus, and suprasellar cistern can mimic similar intensity and complicate separation.
Summary: Mildly heterogeneous enhancing-appearing sellar mass with partially indistinct margins amid similar-intensity parasellar anatomy."
brisc2025_train_04040_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with fairly uniform central component; minimal noise.  
Boundary: Partially well-circumscribed but with indistinct/blurry margins where it abuts adjacent enhancing soft tissues; moderate contrast.  
Context: Adjacent sellar/parasellar structures (pituitary gland, cavernous sinus, sphenoid sinus mucosa/vessels) have similar intensity and can confound separation.  
Summary: Mildly heterogeneous sellar-region mass with partially indistinct margins blending into nearby pituitary/parasellar soft tissues and vessels."
brisc2025_train_04041_pi_co_t1,"Texture: Mildly heterogeneous, predominantly isointense–hypointense soft-tissue signal without obvious necrosis; low noise.  
Boundary: Partly indistinct margins with low contrast against adjacent pituitary/sellar tissues; interfaces with CSF spaces appear sharper.  
Context: Adjacent cavernous sinuses, internal carotid flow-voids, pituitary gland, and sphenoid sinus can mimic or obscure lesion signal.  
Summary: Small mildly heterogeneous sellar/suprasellar soft-tissue lesion with low-contrast, partially indistinct borders near vascular flow-voids and pituitary structures."
brisc2025_train_04042_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal with relatively smooth internal texture; low noise.
Boundary: Margins are partially indistinct with mild low contrast against adjacent sellar/suprasellar tissues; edges sharper where abutting CSF.
Context: Adjacent cavernous internal carotid flow-voids, pituitary gland, and sphenoid sinus interfaces can mimic lesion extent and complicate separation.
Summary: Mildly heterogeneous sellar-region mass with partly indistinct low-contrast margins near vascular flow-voids and pituitary structures."
brisc2025_train_04043_pi_co_t1,"Texture: Predominantly homogeneous soft-tissue signal, mildly heterogeneous with subtle internal intensity variation; low noise.  
Boundary: Partly well-defined but with mildly indistinct margins where it abuts adjacent pituitary/sellar soft tissues; moderate contrast to surrounding structures.  
Context: Adjacent cavernous carotid flow-voids, sphenoid sinus, and normal pituitary tissue can mimic or obscure lesion extent.  
Summary: Small mildly heterogeneous sellar/suprasellar mass with partially indistinct margins near vascular flow-voids and pituitary tissue, making separation challenging."
brisc2025_train_04044_pi_co_t1,"Texture: Mildly heterogeneous soft-tissue signal, relatively low internal noise, no obvious necrosis/cystic change on this slice.  
Boundary: Partly well-defined but with segments of indistinct margin and low contrast against adjacent sellar/parasellar soft tissues.  
Context: Adjacent cavernous carotid flow-voids, pituitary gland, and sphenoid sinus interfaces may mimic lesion signal and confuse borders.  
Summary: Mildly heterogeneous parasellar mass with partially blurred, low-contrast margins near vessels and pituitary structures, complicating segmentation."
brisc2025_train_04045_pi_co_t1,"Texture: Predominantly heterogeneous soft-tissue signal with mild internal nonuniformity; minimal noise.
Boundary: Margins partly indistinct with moderate low-contrast blending into adjacent parenchyma; focal sharper interfaces.
Context: Adjacent to normal sellar/parasellar structures (pituitary, cavernous sinus, sphenoid sinus) with similar intensities that can mimic tumor.
Summary: Heterogeneous parasellar mass with partially blurred, low-contrast borders abutting complex sellar anatomy, complicating delineation."
brisc2025_train_04046_pi_co_t1,"Texture: Heterogeneous soft-tissue signal with mild internal intensity variation; minimal noise.  
Boundary: Partly well-defined but locally indistinct margins with low contrast against adjacent sellar/parasuprasellar tissues.  
Context: Adjacent cavernous sinus/parasellar structures and enhancing vascular channels can mimic tumor signal and confuse borders.  
Summary: Heterogeneous parasellar mass with partially blurred, low-contrast margins near vessels and complex skull-base anatomy."
brisc2025_train_04047_pi_co_t1,"Texture: Predominantly heterogeneous soft?tissue signal with mild internal inhomogeneity; minimal noise.  
Boundary: Partly well-defined but with indistinct/blurred margins where it abuts adjacent structures; moderate contrast to surrounding parenchyma.  
Context: Adjacent to sellar/parasellar anatomy (pituitary gland, cavernous sinus, sphenoid sinus) and vessels/CSF spaces that can mimic similar intensity and confuse edges.  
Summary: Heterogeneous sellar/parasellar mass with partially indistinct margins and confounding nearby vascular/CSF and pituitary structures."
brisc2025_train_04048_pi_co_t1,"Texture: Mildly heterogeneous, predominantly isointense–hypointense relative to adjacent brain, minimal internal noise.  
Boundary: Partly well-defined but locally indistinct with mild low-contrast blending into adjacent sellar/suprasellar tissues.  
Context: Adjacent pituitary region, cavernous sinus structures, and normal gray matter may appear similar and confuse margins.  
Summary: Mildly heterogeneous sellar/suprasellar mass with partially indistinct low-contrast borders near complex neurovascular anatomy."
brisc2025_train_04049_pi_co_t1,"Texture: Predominantly solid, mildly heterogeneous signal with subtle internal intensity variation; minimal noise.
Boundary: Partly indistinct margins with mild low-contrast blending into adjacent sellar/parassellar soft tissues; no spiculations.
Context: Adjacent pituitary/sellar structures, cavernous sinus contents, and sphenoid sinus mucosa/air can mimic lesion signal and confuse borders.
Summary: Mildly heterogeneous solid sellar-region mass with partially blurred, low-contrast margins near complex parasellar anatomy."
